,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
0,41,104,1.20786516854,69,115,1.88188976378,R03,2010,115,1.55705173636,1.22272215973,1
1,91,117,0.827586206897,116,112,0.506276150628,R03,2010,112,0.833746898263,0.932971907344,1
2,108,102,1.3,81,113,1.10119047619,R03,2010,102,0.886809269162,1.0671957672,0
3,95,105,0.68487394958,75,103,1.21637426901,R03,2010,105,1.10462287105,0.977903149976,0
4,56,114,0.466666666667,111,116,1.20467836257,R03,2010,116,0.931425752343,0.742881072027,1
5,41,101,0.580508474576,57,111,0.71921182266,R03,2010,111,0.746608315098,1.17607602012,1
6,84,110,1.29192546584,100,118,1.20338983051,R03,2010,118,1.22577319588,0.925471698113,1
7,118,107,1.21621621622,125,106,1.76335877863,R03,2010,106,0.773351040283,1.2738292011,1
0,78,105,0.82428115016,101,117,0.811912225705,R04,2010,117,0.932971907344,0.977903149976,1
1,100,116,1.39647577093,60,112,0.718181818182,R04,2010,116,0.833746898263,0.931425752343,0
2,103,103,1.06390977444,55,101,0.607508532423,R04,2010,103,1.17607602012,1.10462287105,0
3,79,118,1.19923371648,101,102,1.31075697211,R04,2010,102,1.0671957672,1.22577319588,1
4,59,110,1.11877394636,123,104,1.03643724696,R04,2010,104,1.22272215973,0.925471698113,1
5,133,111,0.831967213115,78,114,0.478632478632,R04,2010,111,0.742881072027,0.746608315098,0
6,64,113,0.963768115942,159,107,1.1064516129,R04,2010,107,1.2738292011,0.886809269162,1
7,93,106,1.4297188755,108,115,1.83333333333,R04,2010,115,1.55705173636,0.773351040283,1
0,72,101,0.588383838384,121,118,1.08287292818,R05,2010,118,1.22577319588,1.17607602012,1
1,63,117,0.906801007557,115,116,1.45296167247,R05,2010,116,0.931425752343,0.932971907344,1
2,53,102,1.30303030303,103,111,1.04347826087,R05,2010,111,0.746608315098,1.0671957672,1
3,44,115,1.5938697318,54,113,0.758620689655,R05,2010,113,0.886809269162,1.55705173636,1
4,55,105,0.811594202899,120,104,1.2385620915,R05,2010,104,1.22272215973,0.977903149976,1
5,82,112,0.690697674419,70,110,0.9140625,R05,2010,112,0.925471698113,0.833746898263,0
6,73,114,0.50826446281,112,106,1.25770308123,R05,2010,106,0.773351040283,0.742881072027,1
7,68,107,1.3422459893,104,103,1.20249221184,R05,2010,103,1.10462287105,1.2738292011,1
0,49,115,1.46031746032,46,118,1.18202764977,R06,2010,115,1.22577319588,1.55705173636,0
1,78,111,1.17066666667,104,112,0.758,R06,2010,112,0.833746898263,0.746608315098,1
2,97,113,0.801670146138,74,101,0.589941972921,R06,2010,113,1.17607602012,0.886809269162,0
3,87,102,1.11547344111,107,116,1.52,R06,2010,116,0.931425752343,1.0671957672,1
4,63,110,0.903433476395,106,105,0.732209737828,R06,2010,105,0.977903149976,0.925471698113,1
5,53,114,0.535234899329,161,107,1.19246861925,R06,2010,107,1.2738292011,0.742881072027,1
6,155,104,1.38227146814,102,103,1.25964010283,R06,2010,104,1.10462287105,1.22272215973,0
7,111,106,1.30465116279,73,117,0.826171875,R06,2010,106,0.932971907344,0.773351040283,0
0,70,118,1.15734989648,66,111,1.07933194154,R07,2010,118,0.746608315098,1.22577319588,0
1,94,110,0.846153846154,102,117,0.796147672552,R07,2010,117,0.932971907344,0.925471698113,1
2,109,113,0.869801084991,106,105,0.832495812395,R07,2010,113,0.977903149976,0.886809269162,0
3,91,112,0.835640138408,157,104,1.41252699784,R07,2010,104,1.22272215973,0.833746898263,1
4,113,106,1.33598409543,100,102,1.05555555556,R07,2010,106,1.0671957672,0.773351040283,0
5,59,116,1.46224256293,126,107,1.37664783427,R07,2010,107,1.2738292011,0.931425752343,1
6,54,114,0.49141347424,104,101,0.617263843648,R07,2010,101,1.17607602012,0.742881072027,1
7,129,103,1.08823529412,68,115,1.40997229917,R07,2010,103,1.55705173636,1.10462287105,0
0,133,104,1.46389891697,97,106,1.30182421227,R08,2010,104,0.773351040283,1.22272215973,0
1,75,117,0.834030683403,46,111,1.06193078324,R08,2010,117,0.746608315098,0.932971907344,0
2,63,116,1.23978685613,101,118,1.14571948998,R08,2010,118,1.22577319588,0.931425752343,1
3,75,101,0.723053892216,84,112,0.780952380952,R08,2010,112,0.833746898263,1.17607602012,1
4,155,107,1.45254237288,74,102,1.02603369066,R08,2010,107,1.0671957672,1.2738292011,0
5,89,110,0.857566765579,86,114,0.494773519164,R08,2010,110,0.742881072027,0.925471698113,0
6,118,103,1.17810457516,92,113,0.895295902883,R08,2010,103,0.886809269162,1.10462287105,0
7,93,105,0.854107648725,81,115,1.17755102041,R08,2010,105,1.55705173636,0.977903149976,0
0,86,107,1.52409638554,50,104,1.45007680492,R09,2010,107,1.22272215973,1.2738292011,0
1,100,106,1.19836956522,63,116,1.14608433735,R09,2010,106,0.931425752343,0.773351040283,0
2,127,118,1.19281045752,57,112,0.812345679012,R09,2010,118,0.833746898263,1.22577319588,0
3,110,113,0.877734877735,111,111,1.00801282051,R09,2010,111,0.746608315098,0.886809269162,1
4,95,114,0.538947368421,130,105,0.884371029225,R09,2010,105,0.977903149976,0.742881072027,1
5,81,102,0.920792079208,93,101,0.742021276596,R09,2010,101,1.17607602012,1.0671957672,1
6,110,110,0.877631578947,60,103,1.19176136364,R09,2010,110,1.10462287105,0.925471698113,0
7,91,115,1.12864493997,56,117,0.882044560944,R09,2010,115,0.932971907344,1.55705173636,0
0,90,118,1.28101644245,99,105,0.936507936508,R10,2010,105,0.977903149976,1.22577319588,1
1,67,111,1.00817438692,121,107,1.53781512605,R10,2010,107,1.2738292011,0.746608315098,1
2,77,114,0.562037037037,30,113,0.891891891892,R10,2010,114,0.886809269162,0.742881072027,0
3,80,104,1.3487109905,88,102,0.915649278579,R10,2010,102,1.0671957672,1.22272215973,1
4,76,101,0.781512605042,123,115,1.17214397496,R10,2010,115,1.55705173636,1.17607602012,1
5,77,116,1.07853403141,79,110,0.94756097561,R10,2010,110,0.925471698113,0.931425752343,1
6,76,117,0.853629976581,105,103,1.10442260442,R10,2010,103,1.10462287105,0.932971907344,1
7,78,112,0.763073639274,139,106,1.22903629537,R10,2010,106,0.773351040283,0.833746898263,1
0,97,115,1.21958041958,59,114,0.616216216216,R11,2010,115,0.742881072027,1.55705173636,0
1,60,111,0.943859649123,101,103,1.12808988764,R11,2010,103,1.10462287105,0.746608315098,1
2,82,106,1.27822120867,105,101,0.760460251046,R11,2010,101,1.17607602012,0.773351040283,1
3,122,107,1.56081946223,98,117,0.839416058394,R11,2010,107,0.932971907344,1.2738292011,0
4,89,102,0.930682976555,90,112,0.736988847584,R11,2010,112,0.833746898263,1.0671957672,1
5,80,105,0.951646090535,89,116,1.06880189798,R11,2010,116,0.931425752343,0.977903149976,1
6,63,113,0.851813471503,74,110,0.954292084727,R11,2010,110,0.925471698113,0.886809269162,1
7,103,118,1.23307291667,113,104,1.30181818182,R11,2010,104,1.22272215973,1.22577319588,1
0,68,103,1.16315789474,97,112,0.757939914163,R12,2010,112,0.833746898263,1.10462287105,1
1,77,101,0.801541425819,124,110,0.96875,R12,2010,110,0.925471698113,1.17607602012,1
2,93,116,1.07258938245,55,113,0.851780558229,R12,2010,116,0.886809269162,0.931425752343,0
3,154,107,1.52559726962,83,105,0.947219604147,R12,2010,107,0.977903149976,1.2738292011,0
4,77,117,0.835337650324,126,114,0.615575807788,R12,2010,114,0.742881072027,0.932971907344,1
5,56,102,0.935574229692,121,118,1.19182746879,R12,2010,118,1.22577319588,1.0671957672,1
6,85,115,1.2519379845,67,106,1.2250509165,R12,2010,115,0.773351040283,1.55705173636,0
7,76,104,1.27909482759,76,111,0.90690376569,R12,2010,100,0.746608315098,1.22272215973,0
0,86,105,0.895473251029,102,110,1.01639344262,R13,2010,110,0.925471698113,0.977903149976,1
1,96,106,1.19025304592,87,103,1.12034383954,R13,2010,106,1.10462287105,0.773351040283,0
2,105,114,0.676791277259,86,102,0.887583892617,R13,2010,114,1.0671957672,0.742881072027,0
3,93,113,0.83038869258,129,112,0.794809407948,R13,2010,112,0.833746898263,0.886809269162,1
4,119,118,1.24973319104,59,117,0.811930405965,R13,2010,118,0.932971907344,1.22577319588,0
5,46,107,1.55405405405,70,115,1.25326991677,R13,2010,115,1.55705173636,1.2738292011,1
6,96,104,1.25796812749,71,116,1.10736196319,R13,2010,104,0.931425752343,1.22272215973,0
7,73,111,0.913759689922,117,101,0.782271944923,R13,2010,101,1.17607602012,0.746608315098,1
0,65,102,0.882035466461,120,103,1.10236220472,R14,2010,103,1.10462287105,1.0671957672,1
1,76,118,1.29518072289,79,110,1.02938557435,R14,2010,110,0.925471698113,1.22577319588,1
2,58,113,0.81919111816,115,106,1.18370883882,R14,2010,106,0.773351040283,0.886809269162,1
3,52,117,0.783559577677,135,104,1.26418604651,R14,2010,104,1.22272215973,0.932971907344,1
4,40,105,0.891419893698,124,101,0.830769230769,R14,2010,101,1.17607602012,0.977903149976,1
5,63,112,0.836349924585,98,107,1.49321705426,R14,2010,107,1.2738292011,0.833746898263,1
6,85,116,1.07448789572,89,114,0.710948905109,R14,2010,114,0.742881072027,0.931425752343,1
7,65,111,0.884247171453,100,115,1.26719278467,R14,2010,115,1.55705173636,0.746608315098,1
0,105,104,1.3256433008,79,113,0.792877906977,R15,2010,104,0.886809269162,1.22272215973,0
1,117,101,0.901960784314,95,117,0.74674880219,R15,2010,101,0.932971907344,1.17607602012,0
2,83,110,1.03002502085,85,107,1.49680365297,R15,2010,107,1.2738292011,0.925471698113,1
3,81,106,1.22194719472,100,114,0.73058419244,R15,2010,114,0.742881072027,0.773351040283,1
4,79,115,1.28571428571,65,102,0.853211009174,R15,2010,115,1.0671957672,1.55705173636,0
5,55,112,0.823033707865,85,116,1.06534823732,R15,2010,116,0.931425752343,0.833746898263,1
6,103,105,0.842470506593,122,111,0.865492393915,R15,2010,111,0.746608315098,0.977903149976,1
7,126,118,1.27069767442,58,103,1.14238410596,R15,2010,118,1.10462287105,1.22577319588,0
0,63,107,1.46349745331,74,101,0.924817518248,R16,2010,101,1.17607602012,1.2738292011,1
1,52,115,1.28121927237,100,104,1.32587064677,R16,2010,104,1.22272215973,1.55705173636,1
2,43,102,0.851604278075,118,110,1.02647975078,R16,2010,110,0.925471698113,1.0671957672,1
3,132,117,0.751584283904,100,105,0.842610364683,R16,2010,117,0.977903149976,0.932971907344,0
4,47,113,0.790006752194,83,118,1.31685789938,R16,2010,118,1.22577319588,0.886809269162,1
5,107,116,1.08702791461,68,103,1.07796101949,R16,2010,116,1.10462287105,0.931425752343,0
6,103,112,0.813121272366,53,114,0.757161458333,R16,2010,112,0.742881072027,0.833746898263,0
7,71,111,0.889792899408,82,106,1.19054878049,R16,2010,106,0.773351040283,0.746608315098,1
0,87,110,1.08214016579,87,115,1.21307072516,R17,2010,100,1.55705173636,0.925471698113,0
1,64,102,0.815985130112,127,107,1.42731629393,R17,2010,107,1.2738292011,1.0671957672,1
2,45,114,0.741915802318,127,104,1.35055643879,R17,2010,104,1.22272215973,0.742881072027,1
3,109,103,1.04510756419,83,117,0.785458879619,R17,2010,103,0.932971907344,1.10462287105,0
4,122,105,0.83598820059,119,112,0.851472471191,R17,2010,105,0.833746898263,0.977903149976,0
5,76,106,1.18872017354,158,118,1.33474576271,R17,2010,118,1.22577319588,0.773351040283,1
6,69,116,1.11275272162,142,111,0.888423988842,R17,2010,111,0.746608315098,0.931425752343,1
7,69,101,0.935799023029,88,113,0.778132992327,R17,2010,113,0.886809269162,1.17607602012,1
0,75,115,1.1976744186,108,105,0.848401323043,R18,2010,105,0.977903149976,1.55705173636,1
1,57,103,1.05971128609,105,104,1.40138142748,R18,2010,104,1.22272215973,1.10462287105,1
2,84,110,1.07708628006,92,113,0.79914268218,R18,2010,113,0.886809269162,0.925471698113,1
3,74,111,0.942115768463,64,102,0.793222286043,R18,2010,111,1.0671957672,0.746608315098,0
4,125,107,1.45440729483,72,116,1.05042016807,R18,2010,107,0.931425752343,1.2738292011,0
5,80,101,0.927021696252,100,114,0.714043035108,R18,2010,114,0.742881072027,1.17607602012,1
6,72,112,0.860451306413,143,118,1.37977707006,R18,2010,118,1.22577319588,0.833746898263,1
7,85,117,0.783995523223,160,106,1.11615833874,R18,2010,106,0.773351040283,0.932971907344,1
0,149,103,1.02639656231,73,105,0.87188988883,R19,2010,103,0.977903149976,1.10462287105,0
1,69,106,1.15621156212,123,112,0.832512315271,R19,2010,112,0.833746898263,0.773351040283,1
2,85,110,1.06706507304,129,116,1.01223438506,R19,2010,116,0.931425752343,0.925471698113,1
3,70,102,0.796143250689,65,117,0.76322547509,R19,2010,102,0.932971907344,1.0671957672,0
4,107,104,1.41985294118,85,107,1.46902017291,R19,2010,104,1.2738292011,1.22272215973,0
5,57,113,0.813628421666,151,115,1.15625,R19,2010,115,1.55705173636,0.886809269162,1
6,80,114,0.737269772481,109,111,0.950861518826,R19,2010,111,0.746608315098,0.742881072027,1
7,61,118,1.41265060241,53,101,0.919185687847,R19,2010,118,1.17607602012,1.22577319588,0
0,162,104,1.41038062284,64,105,0.843964671246,R20,2010,104,0.977903149976,1.22272215973,0
1,96,116,1.03846153846,87,106,1.11435105775,R20,2010,116,0.773351040283,0.931425752343,0
2,67,114,0.737084398977,156,103,1.06991774383,R20,2010,103,1.10462287105,0.742881072027,1
3,60,117,0.768963807635,61,113,0.778372591006,R20,2010,113,0.886809269162,0.932971907344,1
4,161,107,1.42073578595,60,118,1.40260680666,R20,2010,107,1.22577319588,1.2738292011,0
5,104,101,0.917360285375,97,102,0.80585106383,R20,2010,101,1.0671957672,1.17607602012,0
6,78,111,0.970856102004,99,110,1.03486238532,R20,2010,110,0.925471698113,0.746608315098,1
7,115,115,1.21840759679,63,112,0.867088607595,R20,2010,115,0.833746898263,1.55705173636,0
0,79,103,1.11758055399,121,107,1.46945337621,R21,2010,107,1.2738292011,1.10462287105,1
1,39,106,1.10352303523,155,110,1.04553415061,R21,2010,110,0.925471698113,0.773351040283,1
2,94,114,0.71435338702,115,115,1.24511173184,R21,2010,115,1.55705173636,0.742881072027,1
3,51,101,0.925801011804,54,104,1.45791915176,R21,2010,104,1.22272215973,1.17607602012,1
4,70,118,1.29507133593,114,116,1.04173913043,R21,2010,116,0.931425752343,1.22577319588,1
5,83,111,0.960481099656,112,113,0.785788381743,R21,2010,113,0.886809269162,0.746608315098,1
6,95,102,0.8125,68,105,0.810909090909,R21,2010,102,0.977903149976,1.0671957672,0
7,110,112,0.848831427151,94,117,0.775264677575,R21,2010,112,0.932971907344,0.833746898263,0
0,87,103,1.08783068783,93,106,1.0375,R22,2010,106,0.773351040283,1.10462287105,1
1,68,117,0.779250457038,112,107,1.47246022032,R22,2010,107,1.2738292011,0.932971907344,1
2,95,104,1.44487179487,98,110,1.11073059361,R22,2010,110,0.925471698113,1.22272215973,1
3,37,115,1.24377457405,65,101,0.926350245499,R22,2010,101,1.17607602012,1.55705173636,1
4,78,105,0.80697167756,107,118,1.2481884058,R22,2010,118,1.22577319588,0.977903149976,1
5,106,116,1.06462395543,68,102,0.831871345029,R22,2010,116,1.0671957672,0.931425752343,0
6,122,113,0.809050223769,112,114,0.719676549865,R22,2010,113,0.742881072027,0.886809269162,0
7,113,112,0.863182897862,103,111,0.947255113025,R22,2010,112,0.746608315098,0.833746898263,0
1056,84,114,1.0,104,103,1.0,R01,2011,103,1.08068582955,0.729982964225,1
1057,47,115,1.0,48,107,1.0,R01,2011,107,1.4794359577,1.21621621622,1
1058,80,113,1.0,155,104,1.0,R01,2011,104,1.41676718938,0.823834196891,1
1059,94,106,1.0,92,102,1.0,R01,2011,106,0.822520852641,1.03881169142,0
1060,85,110,1.0,105,101,1.0,R01,2011,101,0.942780748663,1.10665944775,1
1061,58,118,1.0,113,105,1.0,R01,2011,105,0.803497085762,1.25374855825,1
1062,84,116,1.0,84,111,1.0,R01,2011,100,0.945205479452,1.08266237252,0
1063,88,112,1.0,92,117,1.0,R01,2011,117,0.770869565217,0.874094202899,1
0,95,114,0.807692307692,95,115,0.979166666667,R02,2011,100,1.21621621622,0.729982964225,0
1,143,104,1.9375,56,112,0.95652173913,R02,2011,104,0.874094202899,1.41676718938,0
2,116,117,1.04545454545,98,113,0.516129032258,R02,2011,117,0.823834196891,0.770869565217,0
3,89,107,1.02127659574,78,106,1.02173913043,R02,2011,107,1.03881169142,1.4794359577,0
4,171,103,1.2380952381,52,108,,R02,2011,103,1.0,1.08068582955,0
5,45,102,0.978723404255,123,118,0.513274336283,R02,2011,118,1.25374855825,0.822520852641,1
6,93,105,1.94827586207,98,116,1.0,R02,2011,116,1.08266237252,0.803497085762,1
7,77,111,1.0,122,110,0.809523809524,R02,2011,110,1.10665944775,0.945205479452,1
0,74,103,2.02205882353,102,104,2.19117647059,R03,2011,104,1.41676718938,1.08068582955,1
1,51,108,0.304093567251,122,118,1.14556962025,R03,2011,118,1.25374855825,1.0,1
2,79,106,0.950276243094,54,101,1.23529411765,R03,2011,106,0.942780748663,1.03881169142,0
3,101,116,1.02824858757,88,117,1.11827956989,R03,2011,116,0.770869565217,1.08266237252,0
4,115,110,1.13736263736,52,114,0.899497487437,R03,2011,110,0.729982964225,1.10665944775,0
5,71,102,0.63133640553,82,111,0.781553398058,R03,2011,111,0.945205479452,0.822520852641,1
6,43,113,0.656826568266,122,107,1.096,R03,2011,107,1.4794359577,0.823834196891,1
7,136,105,1.32051282051,84,115,0.993006993007,R03,2011,105,1.21621621622,0.803497085762,0
0,161,104,1.90476190476,90,114,0.735668789809,R04,2011,104,0.729982964225,1.41676718938,0
1,65,117,1.03135888502,72,110,1.37606837607,R04,2011,110,1.10665944775,0.770869565217,1
2,79,105,1.425,79,103,1.46638655462,R04,2011,100,1.08068582955,0.803497085762,0
3,66,101,0.969512195122,98,113,0.562340966921,R04,2011,113,0.823834196891,0.942780748663,1
4,81,107,1.54166666667,54,116,1.0679245283,R04,2011,107,1.08266237252,1.4794359577,0
5,159,111,0.87725631769,69,108,0.351535836177,R04,2011,111,1.0,0.945205479452,0
6,98,112,0.612765957447,127,106,1.06808510638,R04,2011,106,1.03881169142,0.874094202899,1
0,89,115,0.810035842294,76,102,0.695652173913,R05,2011,115,0.822520852641,1.21621621622,0
1,104,108,0.380530973451,101,113,0.694989106754,R05,2011,108,0.823834196891,1.0,0
2,79,101,0.858778625954,85,103,1.35015772871,R05,2011,103,1.08068582955,0.942780748663,1
3,112,114,0.675789473684,103,112,0.668508287293,R05,2011,114,0.874094202899,0.729982964225,0
4,107,104,1.87,77,105,1.3197492163,R05,2011,104,0.803497085762,1.41676718938,0
5,78,118,1.44976076555,85,106,1.13513513514,R05,2011,106,1.03881169142,1.25374855825,1
6,117,107,1.53153153153,98,110,1.31772575251,R05,2011,107,1.10665944775,1.4794359577,0
0,52,111,1.16184971098,106,117,1.00557103064,R06,2011,117,0.770869565217,0.945205479452,1
1,87,103,1.29545454545,71,116,0.973988439306,R06,2011,103,1.08266237252,1.08068582955,0
2,73,113,0.746003552398,133,112,0.727848101266,R06,2011,112,0.874094202899,0.823834196891,1
3,71,115,0.887323943662,90,101,0.876080691643,R06,2011,101,0.942780748663,1.21621621622,1
4,98,102,0.731958762887,124,114,0.749134948097,R06,2011,114,0.729982964225,0.822520852641,1
5,58,108,0.499095840868,197,105,1.16901408451,R06,2011,105,0.803497085762,1.0,1
6,57,118,1.29591836735,105,104,1.77188328912,R06,2011,104,1.41676718938,1.25374855825,1
0,104,110,1.18269230769,72,113,0.708333333333,R07,2011,110,0.823834196891,1.10665944775,0
1,73,116,0.942263279446,65,118,1.0977443609,R07,2011,116,1.25374855825,1.08266237252,0
2,61,112,0.873857404022,127,107,1.428125,R07,2011,107,1.4794359577,0.874094202899,1
3,99,106,1.12652068127,148,114,0.823964497041,R07,2011,114,0.729982964225,1.03881169142,1
4,116,102,0.74609375,124,108,0.445333333333,R07,2011,108,1.0,0.822520852641,1
5,90,117,1.13625304136,106,105,1.43595041322,R07,2011,105,0.803497085762,0.770869565217,1
6,53,101,0.942583732057,149,111,1.00442477876,R07,2011,111,0.945205479452,0.942780748663,1
7,84,103,1.28479657388,81,115,0.867415730337,R07,2011,103,1.21621621622,1.08068582955,0
0,62,104,1.78110599078,65,107,1.53280839895,R08,2011,107,1.4794359577,1.41676718938,1
1,83,111,1.19405940594,124,112,0.799703264095,R08,2011,112,0.874094202899,0.945205479452,1
2,73,108,0.528868360277,130,101,0.78835978836,R08,2011,101,0.942780748663,1.0,1
3,102,105,1.39547038328,66,102,0.783018867925,R08,2011,105,0.822520852641,0.803497085762,0
4,59,113,0.70625,121,116,0.965863453815,R08,2011,116,1.08266237252,0.823834196891,1
5,69,115,0.882797731569,99,110,1.22131147541,R08,2011,110,1.10665944775,1.21621621622,1
6,118,114,0.909677419355,153,118,1.0656779661,R08,2011,118,1.25374855825,0.729982964225,1
7,63,106,1.0053667263,96,117,1.07736943907,R08,2011,117,0.770869565217,1.03881169142,1
0,102,107,1.46501128668,100,103,1.24817518248,R09,2011,107,1.08068582955,1.4794359577,0
1,86,111,1.0906200318,106,115,0.853503184713,R09,2011,115,1.21621621622,0.945205479452,1
2,142,106,0.954198473282,90,113,0.677524429967,R09,2011,106,0.823834196891,1.03881169142,0
3,59,112,0.875825627477,73,102,0.764227642276,R09,2011,102,0.822520852641,0.874094202899,1
4,89,105,1.4109375,105,114,0.886853448276,R09,2011,114,0.729982964225,0.803497085762,1
5,92,101,0.9015625,135,104,1.67334669339,R09,2011,104,1.41676718938,0.942780748663,1
6,106,110,1.24775583483,60,116,1.08078994614,R09,2011,110,1.08266237252,1.10665944775,0
7,52,118,1.11186440678,175,117,1.12586206897,R09,2011,117,0.770869565217,1.25374855825,1
0,93,103,1.20615384615,46,111,1.05034013605,R10,2011,103,0.945205479452,1.08068582955,0
1,102,115,0.899159663866,56,106,1.02953020134,R10,2011,115,1.03881169142,1.21621621622,0
2,72,116,0.998491704374,71,112,0.869879518072,R10,2011,116,0.874094202899,1.08266237252,0
3,139,107,1.38305709024,73,108,0.53313253012,R10,2011,107,1.0,1.4794359577,0
4,89,113,0.671683913452,74,114,0.912487708948,R10,2011,113,0.729982964225,0.823834196891,0
5,101,102,0.799247176913,61,101,0.863225806452,R10,2011,102,0.942780748663,0.822520852641,0
6,53,117,1.31012658228,105,104,1.64128595601,R10,2011,104,1.41676718938,0.770869565217,1
7,91,110,1.2982171799,62,118,0.925490196078,R10,2011,110,1.25374855825,1.10665944775,0
0,101,111,0.987922705314,68,105,1.33154362416,R11,2011,111,0.803497085762,0.945205479452,0
1,67,108,0.532158590308,85,117,1.19538670285,R11,2011,117,0.770869565217,1.0,1
2,87,118,0.89953271028,148,107,1.44480519481,R11,2011,107,1.4794359577,1.25374855825,1
3,51,115,0.966233766234,108,104,1.66925465839,R11,2011,104,1.41676718938,1.21621621622,1
4,116,116,1.0,51,102,0.86013986014,R11,2011,116,0.822520852641,1.08266237252,0
5,89,106,0.971664698937,111,110,1.31369661267,R11,2011,110,1.10665944775,1.03881169142,1
6,68,101,0.833333333333,115,112,0.879157427938,R11,2011,112,0.874094202899,0.942780748663,1
7,111,103,1.26005747126,49,113,0.706244503078,R11,2011,103,0.823834196891,1.08068582955,0
0,57,118,0.853585657371,81,115,0.905466970387,R12,2011,115,1.21621621622,1.25374855825,1
1,106,117,1.20149253731,67,101,0.805247225025,R12,2011,117,0.942780748663,0.770869565217,0
2,122,112,0.936082474227,63,108,0.55,R12,2011,112,1.0,0.874094202899,0
3,83,110,1.30598958333,88,107,1.47652916074,R12,2011,107,1.4794359577,1.10665944775,1
4,63,102,0.810061601643,124,103,1.32617449664,R12,2011,103,1.08068582955,0.822520852641,1
5,65,114,0.905967450271,75,116,1.08280254777,R12,2011,116,1.08266237252,0.729982964225,1
6,64,105,1.25295508274,98,106,0.951983298539,R12,2011,106,1.03881169142,0.803497085762,1
7,129,104,1.70215827338,41,111,1.02566964286,R12,2011,104,0.945205479452,1.41676718938,0
0,70,101,0.788514129444,100,118,0.842396313364,R13,2011,118,1.25374855825,0.942780748663,1
1,111,112,0.997095837367,90,105,1.1906779661,R13,2011,112,0.803497085762,0.874094202899,0
2,58,108,0.54694485842,129,110,1.26869158879,R13,2011,110,1.10665944775,1.0,1
3,100,107,1.43256997455,72,115,0.936898395722,R13,2011,107,1.21621621622,1.4794359577,0
4,125,114,0.903471634208,94,102,0.775956284153,R13,2011,114,0.822520852641,0.729982964225,0
5,60,106,0.988258317025,149,111,0.936585365854,R13,2011,111,0.945205479452,1.03881169142,1
6,66,116,1.08823529412,100,103,1.37623762376,R13,2011,103,1.08068582955,1.08266237252,1
7,88,113,0.682692307692,110,117,1.23076923077,R13,2011,117,0.770869565217,0.823834196891,1
0,81,105,1.15071090047,146,110,1.32932166302,R14,2011,110,1.10665944775,0.803497085762,1
1,118,111,1.02211981567,91,114,0.934901960784,R14,2011,111,0.729982964225,0.945205479452,0
2,110,118,0.877922077922,88,108,0.538409245411,R14,2011,118,1.0,1.25374855825,0
3,65,102,0.773507767784,88,106,0.913748932536,R14,2011,106,1.03881169142,0.822520852641,1
4,99,104,1.78260869565,93,116,1.04315789474,R14,2011,104,1.08266237252,1.41676718938,0
5,73,101,0.78111946533,125,107,1.4289044289,R14,2011,107,1.4794359577,0.942780748663,1
6,103,117,1.23253388947,67,103,1.38672768879,R14,2011,117,1.08068582955,0.770869565217,0
7,136,112,1.0160284951,91,113,0.692194403535,R14,2011,112,0.823834196891,0.874094202899,0
0,63,111,1.04336734694,127,118,0.904263877715,R15,2011,118,1.25374855825,0.945205479452,1
1,62,108,0.55660974067,112,106,0.936893203883,R15,2011,106,1.03881169142,1.0,1
2,184,103,1.30910951894,81,114,0.921033740129,R15,2011,103,0.729982964225,1.08068582955,0
3,50,116,1.03336510963,57,101,0.762481089259,R15,2011,101,0.942780748663,1.08266237252,1
4,111,107,1.45112781955,115,105,1.07826810991,R15,2011,105,0.803497085762,1.4794359577,1
5,88,113,0.690093708166,99,102,0.771167048055,R15,2011,102,0.822520852641,0.823834196891,1
6,65,110,1.36783919598,106,104,1.70205066345,R15,2011,104,1.41676718938,1.10665944775,1
7,79,115,0.915942028986,70,112,1.05189456343,R15,2011,115,0.874094202899,1.21621621622,0
0,88,107,1.39770554493,96,117,1.25243664717,R16,2011,117,0.770869565217,1.4794359577,1
1,63,102,0.793423874196,105,110,1.29518619437,R16,2011,110,1.10665944775,0.822520852641,1
2,106,116,1.0253164557,36,108,0.556408741878,R16,2011,116,1.0,1.08266237252,0
3,66,114,0.864933417882,105,105,1.07469512195,R16,2011,105,0.803497085762,0.729982964225,1
4,30,112,1.04176334107,147,104,1.69686800895,R16,2011,104,1.41676718938,0.874094202899,1
5,109,115,0.929411764706,53,113,0.702448210923,R16,2011,115,0.823834196891,1.21621621622,0
6,69,103,1.38279773157,96,118,0.957886676876,R16,2011,118,1.25374855825,1.08068582955,1
0,84,105,1.09941944848,73,101,0.776239067055,R17,2011,105,0.942780748663,0.803497085762,0
1,98,104,1.80086580087,79,103,1.32755632582,R17,2011,104,1.08068582955,1.41676718938,0
2,85,108,0.543635352974,70,114,0.850178359096,R17,2011,108,0.729982964225,1.0,0
3,61,117,1.23967684022,82,115,0.981001727116,R17,2011,115,1.21621621622,0.770869565217,1
4,92,113,0.688601645123,113,111,0.990023023791,R17,2011,111,0.945205479452,0.823834196891,1
5,98,106,0.97842835131,87,116,1.08581436077,R17,2011,106,1.08266237252,1.03881169142,0
6,133,107,1.35726795096,104,102,0.779920212766,R17,2011,107,0.822520852641,1.4794359577,0
7,111,118,0.979636363636,142,112,0.95625,R17,2011,112,0.874094202899,1.25374855825,1
0,24,101,0.781593406593,127,115,0.999179655455,R18,2011,115,1.21621621622,0.942780748663,1
