,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
579,101,103,0.828703703704,113,115,0.909547738693,12,R07,2003,115,0.785997357992,0.731304347826,1
580,114,104,0.984402079723,109,101,1.30927835052,5,R07,2003,104,1.14997508719,1.09699525567,0
581,79,102,1.22314049587,98,116,1.04220183486,19,R07,2003,116,1.07439271255,1.36733586544,1
582,155,106,0.941176470588,72,118,0.885542168675,83,R07,2003,106,1.03962600178,0.883310088331,0
583,84,113,1.13991769547,111,111,0.838862559242,27,R07,2003,111,0.999109131403,1.32361189007,1
584,106,105,0.992753623188,53,110,0.918367346939,53,R08,2003,105,0.919791172283,1.04981050352,0
585,49,112,0.958776595745,103,113,1.06867671692,54,R08,2003,113,1.32361189007,0.98765976201,1
586,119,117,1.27422003284,103,104,0.99416909621,16,R08,2003,117,1.09699525567,0.979591836735,0
587,103,111,0.89539748954,112,114,1.19397363465,9,R08,2003,114,0.829189686924,0.999109131403,1
588,89,101,1.24207011686,107,102,1.1529209622,18,R08,2003,102,1.36733586544,1.14997508719,1
589,73,107,0.805084745763,112,116,1.06730769231,39,R08,2003,116,1.07439271255,0.952686052242,1
590,82,115,0.939828080229,123,106,1.06562054208,41,R08,2003,106,0.883310088331,0.785997357992,1
591,100,118,0.805860805861,107,103,0.838370565046,7,R08,2003,103,0.731304347826,1.03962600178,1
592,146,113,1.14705882353,96,105,1.06460296097,50,R09,2003,113,1.04981050352,1.32361189007,0
593,101,106,1.11111111111,71,111,0.898673100121,30,R09,2003,106,0.999109131403,0.883310088331,0
594,153,102,1.15946348733,76,103,0.865272938444,77,R09,2003,102,0.731304347826,1.36733586544,0
595,72,114,1.17665615142,124,117,1.25702247191,52,R09,2003,117,0.979591836735,0.829189686924,1
596,84,115,0.898903775883,149,104,0.975155279503,65,R09,2003,104,1.09699525567,0.785997357992,1
597,75,110,0.862373737374,109,107,0.784146341463,34,R09,2003,107,0.952686052242,0.919791172283,1
598,59,116,1.11621233859,84,112,0.900584795322,25,R09,2003,112,0.98765976201,1.07439271255,1
599,93,118,0.820734341253,109,101,1.17988668555,16,R09,2003,101,1.14997508719,1.03962600178,1
600,73,104,1.05061867267,98,113,1.19541778976,25,R10,2003,113,1.32361189007,1.09699525567,1
601,99,103,0.80966469428,127,106,1.13700234192,28,R10,2003,106,0.883310088331,0.731304347826,1
602,156,112,0.934354485777,145,118,0.824154589372,11,R10,2003,112,1.03962600178,0.98765976201,0
603,104,116,1.07170294494,72,114,1.07915567282,32,R10,2003,116,0.829189686924,1.07439271255,0
604,123,102,1.24631860776,63,111,0.877419354839,60,R10,2003,102,0.999109131403,1.36733586544,0
605,76,101,1.17897371715,59,107,0.840223463687,17,R10,2003,101,0.952686052242,1.14997508719,0
606,106,117,1.29974489796,128,105,0.997750281215,22,R10,2003,105,1.04981050352,0.979591836735,1
607,90,110,0.84128745838,118,115,0.847422680412,28,R10,2003,115,0.785997357992,0.919791172283,1
608,89,114,1.03248259861,92,112,0.9537299339,3,R11,2003,112,0.98765976201,0.829189686924,1
609,70,101,1.18648018648,75,110,0.83218842002,5,R11,2003,110,0.919791172283,1.14997508719,1
610,85,102,1.3012345679,90,115,0.88679245283,5,R11,2003,115,0.785997357992,1.36733586544,1
611,79,105,1.02010050251,133,116,1.10316529894,54,R11,2003,116,1.07439271255,1.04981050352,1
612,124,118,0.837951301427,124,117,1.23355263158,0,R11,2003,100,0.979591836735,1.03962600178,0
613,75,103,0.806310254163,115,107,0.835221421215,40,R11,2003,107,0.952686052242,0.731304347826,1
614,63,106,1.15215110178,112,113,1.20858895706,49,R11,2003,113,1.32361189007,0.883310088331,1
615,133,104,1.02026342452,77,111,0.834757834758,56,R11,2003,104,0.999109131403,1.09699525567,0
616,96,112,0.959930313589,88,105,0.969858156028,8,R12,2003,112,1.04981050352,0.98765976201,0
617,99,113,1.24943052392,57,115,0.899563318777,42,R12,2003,113,0.785997357992,1.32361189007,0
618,93,103,0.792197452229,86,114,1.02620545073,7,R12,2003,103,0.829189686924,0.731304347826,0
619,72,107,0.885277246654,88,106,1.09014084507,16,R12,2003,106,0.883310088331,0.952686052242,1
620,127,116,1.15236051502,63,118,0.853231939163,64,R12,2003,116,1.03962600178,1.07439271255,0
621,160,117,1.2055984556,91,102,1.26555555556,69,R12,2003,117,1.36733586544,0.979591836735,0
622,65,111,0.806070826307,138,101,1.16613076099,73,R12,2003,101,1.14997508719,0.999109131403,1
623,84,110,0.847566574839,51,104,1.07142857143,33,R12,2003,110,1.09699525567,0.919791172283,0
624,93,107,0.880070546737,129,105,0.96568627451,36,R13,2003,105,1.04981050352,0.952686052242,1
625,94,115,0.873794212219,136,111,0.771148036254,42,R13,2003,111,0.999109131403,0.785997357992,1
626,60,116,1.20703517588,99,113,1.27914438503,39,R13,2003,113,1.32361189007,1.07439271255,1
627,128,104,1.03745644599,85,118,0.821775312067,43,R13,2003,104,1.03962600178,1.09699525567,0
628,61,114,1.01719197708,104,102,1.16037735849,43,R13,2003,102,1.36733586544,0.829189686924,1
629,68,106,1.09850483729,98,110,0.883333333333,30,R13,2003,110,0.919791172283,0.883310088331,1
630,67,112,0.96925566343,76,117,1.25022182786,9,R13,2003,117,0.979591836735,0.98765976201,1
631,92,101,1.22845691383,50,103,0.810730253353,42,R13,2003,101,0.731304347826,1.14997508719,0
632,119,105,0.995444191344,51,115,0.855797101449,68,R14,2003,105,0.785997357992,1.04981050352,0
633,72,102,1.19000892061,75,106,1.06639676113,3,R14,2003,106,0.883310088331,1.36733586544,1
634,83,118,0.808917197452,154,110,0.914735099338,71,R14,2003,110,0.919791172283,1.03962600178,1
635,126,104,1.0697485807,50,112,0.964176829268,76,R14,2003,104,0.98765976201,1.09699525567,0
636,44,114,0.978279756733,72,101,1.25763358779,28,R14,2003,101,1.14997508719,0.829189686924,1
637,84,117,1.24371859296,92,116,1.15265082267,8,R14,2003,116,1.07439271255,0.979591836735,1
638,97,111,0.815937940762,90,103,0.793584379358,7,R14,2003,111,0.731304347826,0.999109131403,0
639,69,113,1.30150753769,70,107,0.863816310372,1,R14,2003,107,0.952686052242,1.32361189007,1
640,49,105,1.04532163743,90,101,1.27289377289,41,R15,2003,101,1.14997508719,1.04981050352,1
641,58,106,1.06503442999,99,104,1.12626656274,41,R15,2003,104,1.09699525567,0.883310088331,1
642,101,107,0.871621621622,97,114,0.956663941128,4,R15,2003,107,0.829189686924,0.952686052242,0
643,71,103,0.802090137165,187,117,1.2200622084,116,R15,2003,117,0.979591836735,0.731304347826,1
644,61,115,0.821881254169,112,116,1.14855687606,51,R15,2003,116,1.07439271255,0.785997357992,1
645,81,110,0.975213013168,93,102,1.17558528428,12,R15,2003,102,1.36733586544,0.919791172283,1
646,94,111,0.831564986737,101,112,0.914464534075,7,R15,2003,112,0.98765976201,0.999109131403,1
647,108,113,1.28075117371,93,118,0.784802784223,15,R15,2003,113,1.03962600178,1.32361189007,0
648,131,104,1.15137956749,62,114,0.956948640483,69,R16,2003,104,0.829189686924,1.09699525567,0
649,106,111,0.837787445618,113,110,0.968208092486,7,R16,2003,110,0.919791172283,0.999109131403,1
650,115,116,1.18240516546,84,103,0.756111757858,31,R16,2003,116,0.731304347826,1.07439271255,0
651,50,117,1.29403095063,114,113,1.27115716753,64,R16,2003,113,1.32361189007,0.979591836735,1
652,86,102,1.1738449491,94,105,1.01440329218,8,R16,2003,105,1.04981050352,1.36733586544,1
653,99,118,0.789301310044,81,107,0.883135059482,18,R16,2003,118,0.952686052242,1.03962600178,0
654,90,101,1.29710780018,91,106,1.03129445235,1,R16,2003,106,0.883310088331,1.14997508719,1
655,127,112,0.924281984334,132,115,0.80260707635,5,R16,2003,115,0.785997357992,0.98765976201,1
656,42,110,0.975167785235,98,117,1.22773623385,56,R17,2003,117,0.979591836735,0.919791172283,1
657,86,107,0.878926701571,104,112,0.927283653846,18,R17,2003,112,0.98765976201,0.952686052242,1
658,88,105,1.01878238342,71,111,0.844367015099,17,R17,2003,105,0.999109131403,1.04981050352,0
659,104,113,1.31291390728,103,102,1.15609044493,1,R17,2003,113,1.36733586544,1.32361189007,0
660,155,114,0.913402061856,95,118,0.807631991636,60,R17,2003,114,1.03962600178,0.829189686924,0
661,97,106,1.0300802139,111,116,1.19425547997,14,R17,2003,116,1.07439271255,0.883310088331,1
662,62,103,0.754500818331,135,104,1.19387027798,73,R17,2003,104,1.09699525567,0.731304347826,1
663,86,115,0.819907940161,143,101,1.27435064935,57,R17,2003,101,1.14997508719,0.785997357992,1
664,80,111,0.842541436464,101,118,0.793036750484,21,R18,2003,118,1.03962600178,0.999109131403,1
665,81,114,0.957419354839,104,106,1.01929060361,23,R18,2003,106,0.883310088331,0.829189686924,1
666,90,105,1.02848297214,56,103,0.73424796748,34,R18,2003,105,0.731304347826,1.04981050352,0
667,83,112,0.941142857143,137,102,1.14440677966,54,R18,2003,102,1.36733586544,0.98765976201,1
668,97,104,1.23549488055,73,107,0.875612745098,24,R18,2003,104,0.952686052242,1.09699525567,0
669,93,116,1.19084507042,97,101,1.29969650986,4,R18,2003,101,1.14997508719,1.07439271255,1
670,67,117,1.25842696629,128,115,0.803296119086,61,R18,2003,115,0.785997357992,0.979591836735,1
671,84,113,1.28909229596,80,110,0.941435768262,4,R18,2003,113,0.919791172283,1.32361189007,0
672,84,107,0.868710237131,45,111,0.839874411303,39,R19,2003,107,0.999109131403,0.952686052242,0
673,91,101,1.28277817151,67,117,1.20109689214,24,R19,2003,101,0.979591836735,1.14997508719,0
674,101,102,1.17137355584,62,104,1.23992197659,39,R19,2003,102,1.09699525567,1.36733586544,0
675,130,115,0.841375770021,50,114,0.946191051995,80,R19,2003,115,0.829189686924,0.785997357992,0
676,110,110,0.941985645933,93,116,1.17600527357,17,R19,2003,110,1.07439271255,0.919791172283,0
677,81,103,0.72934888241,125,113,1.27534148095,44,R19,2003,113,1.32361189007,0.731304347826,1
678,99,106,1.03199052133,98,112,0.916799152093,1,R19,2003,106,0.98765976201,0.883310088331,0
679,80,118,0.81052141527,147,105,1.04787552364,67,R19,2003,105,1.04981050352,1.03962600178,1
680,71,101,1.28619756428,108,104,1.20134228188,37,R20,2003,104,1.09699525567,1.14997508719,1
681,63,117,1.1766743649,63,107,0.894024802706,0,R20,2003,100,0.952686052242,0.979591836735,0
682,166,115,0.885385385385,75,103,0.724690792487,91,R20,2003,115,0.731304347826,0.785997357992,0
683,98,111,0.827067669173,112,113,1.29008152174,14,R20,2003,113,1.32361189007,0.999109131403,1
684,110,110,0.954674220963,96,112,0.920443101712,14,R20,2003,110,0.98765976201,0.919791172283,0
685,90,116,1.15365703749,76,102,1.18888888889,14,R20,2003,116,1.36733586544,1.07439271255,0
686,77,118,0.793464052288,133,106,1.03079507279,56,R20,2003,106,0.883310088331,1.03962600178,1
687,53,114,0.905269058296,92,105,1.08395202741,39,R20,2003,105,1.04981050352,0.829189686924,1
688,64,103,0.705406555981,138,110,0.964535196131,74,R21,2003,110,0.919791172283,0.731304347826,1
689,74,112,0.917938931298,64,101,1.24337957125,10,R21,2003,112,1.14997508719,0.98765976201,0
690,73,106,1.05958132045,133,105,1.10310421286,60,R21,2003,105,1.04981050352,0.883310088331,1
691,86,107,0.897659227001,123,102,1.17076023392,37,R21,2003,102,1.36733586544,0.952686052242,1
692,99,104,1.21461988304,81,116,1.15502055197,18,R21,2003,104,1.07439271255,1.09699525567,0
693,30,118,0.781713344316,95,115,0.933429811867,65,R21,2003,115,0.785997357992,1.03962600178,1
694,91,111,0.829615567157,143,117,1.1704735376,52,R21,2003,117,0.979591836735,0.999109131403,1
695,124,113,1.28089171975,104,114,0.889125799574,20,R21,2003,113,0.829189686924,1.32361189007,0
696,67,105,1.13106020245,83,104,1.21496370743,16,R22,2003,104,1.09699525567,1.04981050352,1
697,65,115,0.965287684261,84,107,0.885204081633,19,R22,2003,107,0.952686052242,0.785997357992,1
698,94,116,1.13651498335,60,111,0.817333333333,34,R22,2003,116,0.999109131403,1.07439271255,0
699,170,102,1.18318485523,86,118,0.764169639318,84,R22,2003,102,1.03962600178,1.36733586544,0
700,96,106,1.0255511022,82,117,1.18981972428,14,R22,2003,106,0.979591836735,0.883310088331,0
701,78,101,1.2265060241,94,113,1.27538829152,16,R22,2003,113,1.32361189007,1.14997508719,1
702,187,112,0.925,63,103,0.691998391637,124,R22,2003,112,0.731304347826,0.98765976201,0
703,78,110,1.00415584416,74,114,0.886,4,R22,2003,110,0.829189686924,0.919791172283,0
704,57,104,1.0,97,114,1.0,40,R01,2004,114,0.888354186718,1.21582346609,1
705,70,111,1.0,119,110,1.0,49,R01,2004,110,1.0060030015,0.810153583618,1
706,60,103,1.0,107,106,1.0,47,R01,2004,106,1.031280077,0.667165295438,1
707,61,107,1.0,122,115,1.0,61,R01,2004,115,0.957933241884,0.898271604938,1
708,78,116,1.0,80,102,1.0,2,R01,2004,102,1.21944739639,1.15037593985,1
709,62,105,1.0,158,113,1.0,96,R01,2004,113,1.27226027397,1.11734693878,1
710,144,117,1.0,137,118,1.0,7,R01,2004,117,0.747864834757,1.17356205853,0
711,74,101,1.0,149,112,1.0,75,R01,2004,112,0.982905982906,1.20524515393,1
712,76,114,1.70175438596,135,111,0.588235294118,59,R02,2004,111,0.810153583618,0.888354186718,1
713,97,118,0.951388888889,106,104,0.587628865979,9,R02,2004,104,1.21582346609,0.747864834757,1
714,104,102,1.02564102564,83,101,0.496644295302,21,R02,2004,102,1.20524515393,1.21944739639,0
715,118,113,2.54838709677,115,117,1.05109489051,3,R02,2004,113,1.17356205853,1.27226027397,0
716,94,115,2.0,60,105,0.392405063291,34,R02,2004,115,1.11734693878,0.957933241884,0
717,71,106,1.78333333333,102,116,0.975,31,R02,2004,116,1.15037593985,1.031280077,1
718,103,112,2.01351351351,74,110,1.7,29,R02,2004,112,1.0060030015,0.982905982906,0
719,50,107,0.5,104,103,0.560747663551,54,R02,2004,103,0.667165295438,0.898271604938,1
720,77,104,0.840206185567,137,102,1.14285714286,60,R03,2004,102,1.21944739639,1.21582346609,1
721,106,103,1.04458598726,111,112,1.7027027027,5,R03,2004,112,0.982905982906,0.667165295438,1
722,131,117,1.01568627451,137,105,0.484126984127,6,R03,2004,105,1.11734693878,1.17356205853,1
723,67,107,0.491150442478,73,116,1.19205298013,6,R03,2004,116,1.15037593985,0.898271604938,1
724,90,110,1.11560693642,171,113,1.5593220339,81,R03,2004,113,1.27226027397,1.0060030015,1
725,97,111,1.05128205128,87,118,0.936,10,R03,2004,111,0.747864834757,0.810153583618,0
726,64,101,0.620553359684,73,106,1.0987654321,9,R03,2004,106,1.031280077,1.20524515393,1
727,69,114,0.901041666667,114,115,1.78512396694,45,R03,2004,115,0.957933241884,0.888354186718,1
728,117,105,0.676240208877,80,103,1.00746268657,37,R04,2004,105,0.667165295438,1.11734693878,0
729,76,102,1.3487394958,79,117,0.994897959184,3,R04,2004,117,1.17356205853,1.21944739639,1
730,71,113,1.67415730337,124,111,1.07092198582,53,R04,2004,111,0.810153583618,1.27226027397,1
731,113,115,1.73684210526,98,101,0.677914110429,15,R04,2004,115,1.20524515393,0.957933241884,0
732,78,114,0.790849673203,127,107,0.595317725753,49,R04,2004,107,0.898271604938,0.888354186718,1
733,121,116,1.16055045872,70,112,1.42913385827,51,R04,2004,116,0.982905982906,1.15037593985,0
734,88,106,1.11061946903,54,104,0.725075528701,34,R04,2004,106,1.21582346609,1.031280077,0
735,109,118,0.92507204611,97,110,0.822674418605,12,R04,2004,118,1.0060030015,0.747864834757,0
736,134,101,0.726651480638,59,114,0.739030023095,75,R05,2004,101,0.888354186718,1.20524515393,0
737,65,112,1.15466666667,130,115,1.53819444444,65,R05,2004,115,0.957933241884,0.982905982906,1
738,43,117,1.00213675214,92,103,0.909090909091,49,R05,2004,103,0.667165295438,1.17356205853,1
739,62,110,0.83885209713,110,102,1.2523659306,48,R05,2004,102,1.21944739639,1.0060030015,1
740,111,111,1.20679886686,99,116,1.29861111111,12,R05,2004,111,1.15037593985,0.810153583618,0
741,112,105,0.812095032397,79,104,0.701670644391,33,R05,2004,105,1.21582346609,1.11734693878,0
742,91,107,0.809018567639,117,106,1.21071428571,26,R05,2004,106,1.031280077,0.898271604938,1
743,64,118,0.968468468468,119,113,1.32480818414,55,R05,2004,113,1.27226027397,0.747864834757,1
744,83,110,0.785079928952,84,114,0.668430335097,1,R06,2004,114,0.888354186718,1.0060030015,1
745,120,118,0.877442273535,119,112,0.986138613861,1,R06,2004,118,0.982905982906,0.747864834757,0
746,98,116,1.18546365915,108,105,0.90036900369,10,R06,2004,105,1.11734693878,1.15037593985,1
747,83,106,1.22911051213,73,117,0.914285714286,10,R06,2004,106,1.17356205853,1.031280077,0
748,91,102,1.33773087071,92,115,1.62322946176,1,R06,2004,115,0.957933241884,1.21944739639,1
749,58,101,0.909638554217,101,107,0.801619433198,43,R06,2004,107,0.898271604938,1.20524515393,1
750,55,103,1.03271028037,160,111,1.18805309735,105,R06,2004,111,0.810153583618,0.667165295438,1
751,84,104,0.702448210923,101,113,1.4,17,R06,2004,113,1.27226027397,1.21582346609,1
752,121,105,0.93125,95,118,0.900293255132,26,R07,2004,105,0.747864834757,1.11734693878,0
753,80,104,0.723101265823,89,103,0.845238095238,9,R07,2004,103,0.667165295438,1.21582346609,1
754,95,115,1.49774774775,72,106,1.21396396396,23,R07,2004,115,1.031280077,0.957933241884,0
755,119,101,0.853088480801,87,113,1.36920222635,32,R07,2004,101,1.27226027397,1.20524515393,0
756,120,102,1.26963906582,76,112,0.9872,44,R07,2004,102,0.982905982906,1.21944739639,0
757,67,114,0.712307692308,54,116,1.12623274162,13,R07,2004,114,1.15037593985,0.888354186718,0
758,73,117,0.909797822706,122,111,1.37475345168,49,R07,2004,111,0.810153583618,1.17356205853,1
759,108,107,0.900362318841,52,110,0.8114374034,56,R07,2004,107,1.0060030015,0.898271604938,0
760,135,105,0.975510204082,84,101,0.918367346939,51,R08,2004,105,1.20524515393,1.11734693878,0
761,82,118,0.882938978829,105,114,0.752840909091,23,R08,2004,114,0.888354186718,0.747864834757,1
762,97,116,1.08885017422,124,117,0.860130718954,27,R08,2004,117,1.17356205853,1.15037593985,1
763,102,103,0.877245508982,140,102,1.3126142596,38,R08,2004,102,1.21944739639,0.667165295438,1
764,91,104,0.74479889043,138,115,1.47286821705,47,R08,2004,115,0.957933241884,1.21582346609,1
765,61,106,1.13358070501,70,110,0.764238410596,9,R08,2004,110,1.0060030015,1.031280077,1
766,87,111,1.41206896552,101,107,1.00165562914,14,R08,2004,107,0.898271604938,0.810153583618,1
767,48,113,1.2537993921,140,112,0.930201342282,92,R08,2004,112,0.982905982906,1.27226027397,1
768,65,101,0.869671132765,68,104,0.731082654249,3,R09,2004,104,1.21582346609,1.20524515393,1
769,78,112,1.05044136192,96,111,1.33039647577,18,R09,2004,111,0.810153583618,0.982905982906,1
770,78,102,1.32203389831,137,106,1.10344827586,59,R09,2004,106,1.031280077,1.21944739639,1
771,97,105,1.04029304029,120,107,1.02170767004,23,R09,2004,107,0.898271604938,1.11734693878,1
772,50,114,0.807888040712,128,113,1.09398496241,78,R09,2004,113,1.27226027397,0.888354186718,1
773,79,110,0.792892156863,80,116,1.03438395415,1,R09,2004,116,1.15037593985,1.0060030015,1
774,68,117,0.907192575406,169,115,1.47940691928,101,R09,2004,115,0.957933241884,1.17356205853,1
775,104,118,0.871145374449,79,103,0.851485148515,25,R09,2004,118,0.667165295438,0.747864834757,0
776,85,106,1.17758369723,115,105,1.01064962726,30,R10,2004,105,1.11734693878,1.031280077,1
777,133,101,0.876265466817,47,110,0.810267857143,86,R10,2004,101,1.0060030015,1.20524515393,0
778,63,114,0.749452954048,100,117,0.82444228904,37,R10,2004,117,1.17356205853,0.888354186718,1
779,92,104,0.753246753247,65,112,1.02474690664,27,R10,2004,104,0.982905982906,1.21582346609,0
780,93,116,1.03217503218,67,118,0.906788247214,26,R10,2004,116,0.747864834757,1.15037593985,0
781,123,102,1.19083969466,83,111,1.32015810277,40,R10,2004,102,0.810153583618,1.21944739639,0
782,196,115,1.58074074074,88,103,0.84100877193,108,R10,2004,115,0.667165295438,0.957933241884,0
783,112,107,1.04822335025,116,113,1.1804245283,4,R10,2004,113,1.27226027397,0.898271604938,1
784,75,117,0.868372943327,93,104,0.796764408493,18,R11,2004,104,1.21582346609,1.17356205853,1
785,91,103,0.771660649819,87,101,0.974358974359,4,R11,2004,103,1.20524515393,0.667165295438,0
786,154,105,1.0390625,80,110,0.751214771623,74,R11,2004,105,1.0060030015,1.11734693878,0
787,86,113,1.16354166667,123,102,1.21864211738,37,R11,2004,102,1.21944739639,1.27226027397,1
788,80,114,0.737672583826,154,112,0.994903160041,74,R11,2004,112,0.982905982906,0.888354186718,1
789,76,115,1.65530799476,112,116,1.06042654028,36,R11,2004,116,1.15037593985,0.957933241884,1
790,93,111,1.23015873016,62,106,1.11471321696,31,R11,2004,111,1.031280077,0.810153583618,0
791,113,107,1.03761061947,67,118,0.890740740741,46,R11,2004,107,0.747864834757,0.898271604938,0
792,88,110,0.721048182587,100,103,0.791631799163,12,R12,2004,103,0.667165295438,1.0060030015,1
793,80,115,1.53028571429,103,118,0.862531433361,23,R12,2004,118,0.747864834757,0.957933241884,1
794,76,101,0.972736124635,108,117,0.86352148273,32,R12,2004,117,1.17356205853,1.20524515393,1
795,162,102,1.23769633508,96,105,1.10326086957,66,R12,2004,102,1.11734693878,1.21944739639,0
796,60,116,1.09456521739,132,113,1.1108033241,72,R12,2004,113,1.27226027397,1.15037593985,1
797,84,112,1.06503298775,94,107,1.08238928939,10,R12,2004,107,0.898271604938,0.982905982906,1
798,81,106,1.06815642458,71,114,0.708904109589,10,R12,2004,106,0.888354186718,1.031280077,0
799,73,104,0.828007518797,82,111,1.24788135593,9,R12,2004,111,0.810153583618,1.21582346609,1
800,61,110,0.73343725643,127,115,1.4509202454,66,R13,2004,115,0.957933241884,1.0060030015,1
801,65,102,1.27878211227,92,107,1.08530805687,27,R13,2004,107,0.898271604938,1.21944739639,1
802,112,113,1.16797900262,102,106,1.0734989648,10,R13,2004,113,1.031280077,1.27226027397,0
803,124,103,0.815276695246,93,114,0.719775820657,31,R13,2004,103,0.888354186718,0.667165295438,0
804,75,117,0.897070467142,108,112,1.05108225108,33,R13,2004,112,0.982905982906,1.17356205853,1
805,95,111,1.2389380531,69,105,1.03791469194,26,R13,2004,111,1.11734693878,0.810153583618,0
806,101,118,0.889238020424,133,101,0.947136563877,32,R13,2004,101,1.20524515393,0.747864834757,1
807,79,104,0.832460732984,85,116,1.01425855513,6,R13,2004,116,1.15037593985,1.21582346609,1
808,100,112,1.07479674797,79,105,1.01616458486,21,R14,2004,112,1.11734693878,0.982905982906,0
809,95,116,1.01856763926,84,103,0.850290697674,11,R14,2004,116,0.667165295438,1.15037593985,0
810,75,110,0.710638297872,140,104,0.839155158408,65,R14,2004,104,1.21582346609,1.0060030015,1
811,49,107,1.10446428571,51,117,0.881108679796,2,R14,2004,117,1.17356205853,0.898271604938,1
812,96,114,0.722505462491,114,102,1.23272090989,18,R14,2004,102,1.21944739639,0.888354186718,1
813,93,113,1.16224899598,47,115,1.48796920115,46,R14,2004,113,0.957933241884,1.27226027397,0
814,73,111,1.24769797422,145,101,0.977346278317,72,R14,2004,101,1.20524515393,0.810153583618,1
815,117,106,1.05658627087,76,118,0.876955903272,41,R14,2004,106,0.747864834757,1.031280077,0
816,94,107,1.09820666097,65,104,0.898162327718,29,R15,2004,107,1.21582346609,0.898271604938,0
817,86,117,0.88661971831,82,110,0.694838709677,4,R15,2004,117,1.0060030015,1.17356205853,0
818,155,105,1.0006844627,77,114,0.731674512441,78,R15,2004,105,0.888354186718,1.11734693878,0
819,96,112,1.08632543927,79,106,1.0883882149,17,R15,2004,112,1.031280077,0.982905982906,0
820,45,101,1.03361344538,58,116,1.02633744856,13,R15,2004,116,1.15037593985,1.20524515393,1
821,68,118,0.859487852922,136,102,1.22921711057,68,R15,2004,102,1.21944739639,0.747864834757,1
822,89,115,1.40724381625,146,111,1.16003249391,57,R15,2004,111,0.810153583618,0.957933241884,1
823,40,103,0.852481305235,123,113,1.1919504644,83,R15,2004,113,1.27226027397,0.667165295438,1
824,73,105,1.05136540962,117,117,0.895472703063,44,R16,2004,117,1.17356205853,1.11734693878,1
825,62,112,1.09365994236,70,103,0.811794228356,8,R16,2004,103,0.667165295438,0.982905982906,1
826,105,115,1.31611893584,61,114,0.709500609013,44,R16,2004,115,0.888354186718,0.957933241884,0
827,92,106,1.068,80,101,1.02267739576,12,R16,2004,106,1.20524515393,1.031280077,0
828,109,102,1.26931905126,73,104,0.884285714286,36,R16,2004,102,1.21582346609,1.21944739639,0
829,62,116,1.03571428571,77,107,1.11650485437,15,R16,2004,107,0.898271604938,1.15037593985,1
830,55,118,0.830018083183,93,111,1.19242424242,38,R16,2004,111,0.810153583618,0.747864834757,1
831,105,113,1.2484984985,53,110,0.708435207824,52,R16,2004,113,1.0060030015,1.27226027397,0
832,92,105,1.02114803625,127,115,1.33457804332,35,R17,2004,115,0.957933241884,1.11734693878,1
833,91,116,1.02243829469,118,106,1.07293233083,27,R17,2004,106,1.031280077,1.15037593985,1
834,63,110,0.69615163699,143,112,1.08367626886,80,R17,2004,112,0.982905982906,1.0060030015,1
835,115,104,0.868787276342,66,118,0.817351598174,49,R17,2004,104,0.747864834757,1.21582346609,0
836,48,101,1.01302261823,189,102,1.28115942029,141,R17,2004,102,1.21944739639,1.20524515393,1
837,76,117,0.928253968254,102,113,1.27653429603,26,R17,2004,113,1.27226027397,1.17356205853,1
838,126,111,1.21236363636,70,114,0.701774470521,56,R17,2004,111,0.888354186718,0.810153583618,0
839,74,103,0.823671497585,131,107,1.12249614792,57,R17,2004,107,0.898271604938,0.667165295438,1
840,42,112,1.13280736358,49,101,0.925970873786,7,R18,2004,101,1.20524515393,0.982905982906,1
841,111,106,1.0872624912,63,103,0.804700615557,48,R18,2004,106,0.667165295438,1.031280077,0
842,98,114,0.691938067272,103,104,0.905396825397,5,R18,2004,104,1.21582346609,0.888354186718,1
843,51,102,1.37044817927,83,116,1.00206185567,32,R18,2004,116,1.15037593985,1.21944739639,1
844,79,113,1.27994524298,119,105,1.0,40,R18,2004,105,1.11734693878,1.27226027397,1
845,94,115,1.33752620545,101,107,1.15743440233,7,R18,2004,107,0.898271604938,0.957933241884,1
846,57,118,0.802356722014,106,117,0.917113893858,49,R18,2004,117,1.17356205853,0.747864834757,1
847,63,110,0.676751592357,107,111,1.24083044983,44,R18,2004,111,0.810153583618,1.0060030015,1
848,106,104,0.913927077107,73,106,1.11590296496,33,R19,2004,104,1.031280077,1.21582346609,0
849,68,101,0.931952662722,91,115,1.31070496084,23,R19,2004,115,0.957933241884,1.20524515393,1
850,74,103,0.790832455216,57,105,1.02149382053,17,R19,2004,103,1.11734693878,0.667165295438,0
851,118,112,1.12420382166,112,116,1.02324037185,6,R19,2004,112,1.15037593985,0.982905982906,0
852,120,110,0.672024108488,109,118,0.788139888495,11,R19,2004,110,0.747864834757,1.0060030015,0
853,87,117,0.948096885813,73,102,1.32892124421,14,R19,2004,117,1.21944739639,1.17356205853,0
854,52,111,1.2599469496,125,113,1.2335443038,73,R19,2004,113,1.27226027397,0.810153583618,1
855,114,107,1.15211459754,83,114,0.705465587045,31,R19,2004,107,0.888354186718,0.898271604938,0
856,87,104,0.936426116838,121,105,1.01188630491,34,R20,2004,105,1.11734693878,1.21582346609,1
857,25,106,1.08742138365,75,107,1.1639767592,50,R20,2004,107,0.898271604938,1.031280077,1
858,66,102,1.30225281602,43,110,0.694285714286,23,R20,2004,102,1.0060030015,1.21944739639,0
