,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
309,62,105,1.384,133,115,1.16355932203,71,R15,2012,115,1.12760882528,1.0,1
310,31,109,0.475324675325,193,110,1.38718929254,162,R15,2012,110,1.44124847001,1.0,1
311,57,118,0.793848711554,95,106,0.907942238267,38,R15,2012,106,0.831090487239,0.955916473318,1
312,110,107,1.12775735294,96,108,0.532080362929,14,R15,2012,107,0.562729273661,1.57381099444,0
313,96,103,1.08740359897,149,112,1.04781997187,53,R16,2012,112,1.01152737752,1.30882352941,1
314,127,105,1.27625772286,77,113,0.817835365854,50,R16,2012,105,0.645137063462,1.0,0
315,117,106,0.945064377682,83,111,0.635947712418,34,R16,2012,106,0.852699784017,0.831090487239,0
316,90,108,0.554748941319,88,114,1.07698541329,2,R16,2012,108,0.863522537563,0.562729273661,0
317,110,104,1.20319432121,79,107,1.12922297297,31,R16,2012,104,1.57381099444,1.6765847348,0
318,105,115,1.21256038647,92,102,0.928125,13,R16,2012,115,0.809821428571,1.12760882528,0
319,178,101,1.23287671233,59,109,0.440276976342,119,R16,2012,101,1.0,0.794345645235,0
320,121,116,1.46130346232,69,117,1.39925373134,52,R16,2012,116,1.30320699708,1.09337175793,0
321,116,110,1.52646239554,44,118,0.779661016949,72,R16,2012,110,0.955916473318,1.44124847001,0
322,67,105,1.3,134,107,1.0942812983,67,R17,2012,107,1.57381099444,1.0,1
323,75,117,1.31517183571,124,101,1.31866340668,49,R17,2012,101,0.794345645235,1.30320699708,1
324,138,110,1.57002676182,91,104,1.21558872305,47,R17,2012,110,1.6765847348,1.44124847001,0
325,59,102,0.924187725632,48,108,0.578403216542,11,R17,2012,102,0.562729273661,0.809821428571,0
326,84,113,0.799166087561,56,111,0.64116575592,28,R17,2012,113,0.852699784017,0.645137063462,0
327,102,103,1.03723404255,84,118,0.746817538897,18,R17,2012,103,0.955916473318,1.30882352941,0
328,76,115,1.20764617691,105,116,1.48049476689,29,R17,2012,116,1.09337175793,1.12760882528,1
329,37,109,0.430141287284,132,106,0.975961538462,95,R17,2012,106,0.831090487239,1.0,1
330,103,112,1.07971014493,99,114,1.07024169184,4,R17,2012,112,0.863522537563,1.01152737752,0
331,180,110,1.56600660066,86,105,1.22023809524,94,R18,2012,110,1.0,1.44124847001,0
332,75,101,1.33794162826,102,107,1.13886847906,27,R18,2012,107,1.57381099444,0.794345645235,1
333,73,111,0.642403235124,127,112,1.07730364873,54,R18,2012,112,1.01152737752,0.852699784017,1
334,174,104,1.15848214286,54,109,0.420460107685,120,R18,2012,104,1.0,1.6765847348,0
335,126,116,1.47382431233,54,108,0.586111111111,72,R18,2012,116,0.562729273661,1.09337175793,0
336,91,114,1.06236860547,95,103,1.04785714286,4,R18,2012,103,1.30882352941,0.863522537563,1
337,75,106,1.05058365759,48,113,0.825418060201,27,R18,2012,106,0.645137063462,0.831090487239,0
338,77,102,0.934403349616,175,117,1.24829157175,98,R18,2012,117,1.30320699708,0.809821428571,1
339,42,118,0.751978891821,118,115,1.1723419041,76,R18,2012,115,1.12760882528,0.955916473318,1
340,118,107,1.1504178273,116,110,1.60092449923,2,R19,2012,107,1.44124847001,1.57381099444,0
341,115,112,1.10591715976,61,118,0.723378212974,54,R19,2012,112,0.955916473318,1.01152737752,0
342,73,113,0.816560509554,107,109,0.411817771764,34,R19,2012,109,1.0,0.645137063462,1
343,48,117,1.30487804878,113,106,1.06901725431,65,R19,2012,106,0.831090487239,1.30320699708,1
344,85,115,1.21877110061,91,104,1.23819742489,6,R19,2012,104,1.6765847348,1.12760882528,1
345,132,114,1.05584756899,84,102,0.880597014925,48,R19,2012,114,0.809821428571,0.863522537563,0
346,66,108,0.575804776739,108,111,0.637782561895,42,R19,2012,111,0.852699784017,0.562729273661,1
347,93,116,1.51312447079,71,103,1.04761904762,22,R19,2012,116,1.30882352941,1.09337175793,0
348,100,105,1.13254593176,104,101,1.29415954416,4,R19,2012,101,0.794345645235,1.0,1
349,97,107,1.14046391753,102,117,1.23888520239,5,R20,2012,117,1.30320699708,1.57381099444,1
350,91,106,1.11368573497,119,101,1.2772606383,28,R20,2012,101,0.794345645235,0.831090487239,1
351,82,111,0.672037422037,107,115,1.20229007634,25,R20,2012,115,1.12760882528,0.852699784017,1
352,79,109,0.445414847162,109,108,0.577679449361,30,R20,2012,108,0.562729273661,1.0,1
353,78,104,1.22859069454,70,116,1.50159744409,8,R20,2012,104,1.09337175793,1.6765847348,0
354,77,102,0.862068965517,113,103,1.03093434343,36,R20,2012,103,1.30882352941,0.809821428571,1
355,87,113,0.807990459153,159,110,1.54943502825,72,R20,2012,110,1.44124847001,0.645137063462,1
356,80,118,0.710691823899,150,114,1.08281444583,70,R20,2012,114,0.863522537563,0.955916473318,1
357,100,112,1.13306681896,76,105,1.12162162162,24,R20,2012,112,1.0,1.01152737752,0
358,81,115,1.20737605804,123,107,1.12877871826,42,R21,2012,107,1.57381099444,1.12760882528,1
359,156,103,1.05117399157,60,105,1.10069444444,96,R21,2012,103,1.0,1.30882352941,0
360,84,111,0.677006400788,59,109,0.45810754481,25,R21,2012,111,1.0,0.852699784017,0
361,72,114,1.12040332147,94,106,1.086,22,R21,2012,106,0.831090487239,0.863522537563,1
362,91,112,1.14066776136,61,104,1.22343850612,30,R21,2012,112,1.6765847348,1.01152737752,0
363,85,101,1.2789968652,95,102,0.851052347545,10,R21,2012,102,0.809821428571,0.794345645235,1
364,98,117,1.22755610973,50,113,0.785403050109,48,R21,2012,117,0.645137063462,1.30320699708,0
365,167,116,1.46616541353,85,118,0.696682464455,82,R21,2012,116,0.955916473318,1.09337175793,0
366,65,108,0.60766682442,129,110,1.56553559548,64,R21,2012,110,1.44124847001,0.562729273661,1
367,57,105,1.04140127389,102,114,1.10168539326,45,R22,2012,114,0.863522537563,1.0,1
368,104,102,0.862745098039,93,113,0.77145811789,11,R22,2012,102,0.645137063462,0.809821428571,0
369,35,109,0.46637132501,163,115,1.16938660664,128,R22,2012,115,1.12760882528,1.0,1
370,102,110,1.58290816327,95,116,1.4961130742,7,R22,2012,110,1.09337175793,1.44124847001,0
371,58,104,1.19282238443,107,117,1.24969770254,49,R22,2012,117,1.30320699708,1.6765847348,1
372,86,103,1.10517141197,98,108,0.601694915254,12,R22,2012,108,0.562729273661,1.30882352941,1
373,73,118,0.681510164569,107,107,1.1469740634,34,R22,2012,107,1.57381099444,0.955916473318,1
374,132,106,1.09605597964,79,112,1.15201271186,53,R22,2012,106,1.01152737752,0.831090487239,0
375,150,101,1.2573964497,81,111,0.698086124402,69,R22,2012,101,0.852699784017,0.794345645235,0
376,70,117,1.26985981308,95,110,1.55381840048,25,R23,2012,110,1.44124847001,1.30320699708,1
377,62,108,0.621563573883,153,101,1.28458498024,91,R23,2012,101,0.794345645235,0.562729273661,1
378,78,116,1.4581410679,112,107,1.15984513274,34,R23,2012,107,1.57381099444,1.09337175793,1
379,105,112,1.11584158416,77,109,0.450869236584,28,R23,2012,112,1.0,1.01152737752,0
380,40,111,0.6875,101,106,1.12356147789,61,R23,2012,106,0.831090487239,0.852699784017,1
381,104,104,1.15305539692,72,105,1.0166163142,32,R23,2012,104,1.0,1.6765847348,0
382,106,115,1.23675496689,91,103,1.09290819131,15,R23,2012,115,1.30882352941,1.12760882528,0
383,106,113,0.777723258096,106,114,1.12302667392,0,R23,2012,100,0.863522537563,0.645137063462,0
384,61,118,0.681546249425,128,102,0.874446085672,67,R23,2012,102,0.809821428571,0.955916473318,1
