,a_score,a_tid,away_percentage,h_score,h_tid,home_percentage,margin,round,season,win_tid,home_last_season_percentage,away_last_season_percentage,home_team_win
99,72,108,0.95995995996,115,105,1.29292929293,43,R12,2013,105,1.0004784689,0.608222490931,1
100,125,113,1.06892655367,50,109,0.523115896137,75,R12,2013,113,0.461650308979,0.788712686567,0
101,65,118,0.768257059396,99,104,1.05616850552,34,R12,2013,104,1.16456390565,0.670143415906,1
102,103,117,1.14994934144,123,110,1.45707915273,20,R13,2013,110,1.54587420658,1.24183729939,1
103,54,116,1.34905660377,72,113,1.14545454545,18,R13,2013,113,0.788712686567,1.4057704113,1
104,69,111,0.497594501718,104,115,0.857959961868,35,R13,2013,115,1.23331581713,0.674925245622,1
105,121,114,1.14270613108,61,118,0.758436944938,60,R13,2013,114,0.670143415906,1.11631497684,0
106,29,112,1.11132623427,67,106,1.28571428571,38,R13,2013,106,1.15671200473,1.12494039103,1
107,98,107,1.29488465396,103,102,0.735581188997,5,R13,2013,102,0.910133843212,1.17126193001,1
108,98,105,1.31568016615,91,117,1.11531531532,7,R14,2013,105,1.24183729939,1.0004784689,0
109,43,103,1.16891891892,65,116,1.30217391304,22,R14,2013,116,1.4057704113,1.08,1
110,111,101,1.03551401869,83,108,0.925493716338,28,R14,2013,101,0.608222490931,1.32460447354,0
111,51,104,1.08474576271,86,113,1.15571284125,35,R14,2013,113,0.788712686567,1.16456390565,1
112,44,106,1.32290362954,85,107,1.26272727273,41,R14,2013,107,1.17126193001,1.15671200473,1
113,100,118,0.733761026464,103,111,0.508659397049,3,R14,2013,111,0.674925245622,0.670143415906,1
114,85,102,0.760816326531,143,110,1.43,58,R14,2013,110,1.54587420658,0.910133843212,1
115,44,109,0.514084507042,130,112,1.07,86,R14,2013,112,1.12494039103,0.461650308979,1
116,55,115,0.898032200358,119,114,1.19364448858,64,R14,2013,114,1.11631497684,1.23331581713,1
117,118,104,1.04790940767,77,103,1.13896457766,41,R15,2013,104,1.08,1.16456390565,0
118,87,118,0.751851851852,83,109,0.501635768811,4,R15,2013,118,0.461650308979,0.670143415906,0
119,66,114,1.24387947269,128,112,1.14248251748,62,R15,2013,112,1.12494039103,1.11631497684,1
120,83,108,0.909387755102,116,102,0.743421052632,33,R15,2013,102,0.910133843212,0.608222490931,1
121,75,117,1.10016556291,69,101,1.05724197745,6,R15,2013,117,1.32460447354,1.24183729939,0
122,72,110,1.44976958525,82,107,1.28846153846,10,R15,2013,107,1.17126193001,1.54587420658,1
123,116,116,1.31152647975,85,111,0.540084388186,31,R15,2013,116,0.674925245622,1.4057704113,0
124,70,115,0.856103476152,100,106,1.24547511312,30,R15,2013,106,1.15671200473,1.23331581713,1
125,88,113,1.18173076923,118,105,1.29506641366,30,R15,2013,105,1.0004784689,0.788712686567,1
126,84,101,1.04885993485,111,104,1.07836734694,27,R16,2013,104,1.16456390565,1.32460447354,1
127,124,110,1.40959725793,79,113,1.13730569948,45,R16,2013,110,0.788712686567,1.54587420658,0
128,30,111,0.552676056338,98,107,1.27960526316,68,R16,2013,107,1.17126193001,0.674925245622,1
129,44,108,0.892617449664,53,114,1.16554621849,9,R16,2013,114,1.11631497684,0.608222490931,1
130,105,112,1.18595041322,117,102,0.780840799449,12,R16,2013,102,0.910133843212,1.12494039103,1
131,74,115,0.844427823485,110,103,1.09187858901,36,R16,2013,103,1.08,1.23331581713,1
132,42,109,0.522123893805,171,116,1.31583969466,129,R16,2013,116,1.4057704113,0.461650308979,1
133,121,106,1.25890985325,93,117,1.09945184025,28,R16,2013,106,1.24183729939,1.15671200473,0
134,121,105,1.29859894921,90,118,0.769016050244,31,R16,2013,105,0.670143415906,1.0004784689,0
135,109,103,1.11446249033,108,112,1.16051243406,1,R17,2013,103,1.12494039103,1.08,0
